status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
273864989376427_1445511892211725,"""The President of Mexico and myself have agreed to cancel our planned meeting scheduled for next week,"" Trump tells GOP summit in Philadelphia. 

Watch more about the cancellation of the meeting between Trump and the President of Mexico: http://www.msnbc.com/andrea-mitchell-reports/watch/mexican-president-cancels-visit-with-trump-863384131936:",Trump speaks about cancelled meeting with Mexico's president,video,https://www.facebook.com/msnbc/videos/1445511892211725/,2017-01-26 13:44:33,4028,3200,1202,999,41,117,1902,74,895,0
273864989376427_1445468728882708,"Tom Brokaw is celebrating 50 years with NBC News. Here's a look back at that time he dealt with a breaking grocery emergency in the middle of midterm election coverage on MSNBC. 

Don't miss ""Tom Brokaw at NBC News: The First 50 Years"" Sunday 9/8c on NBC

#TBT #Brokaw50",,video,https://www.facebook.com/msnbc/videos/1445468728882708/,2017-01-26 12:40:32,469,53,35,374,57,1,35,0,2,0
273864989376427_10154300341769067,"You might think that injecting fracking fluid into the ground, causing an explosion in the number of earthquakes, could be considered an environmental crime.

But the Oklahoma attorney general was more interested in going after the EPA over energy industry regulations... Now he's Donald Trump's nominee to be in charge of the EPA.

Watch Rachel Maddow's report: http://on.msnbc.com/2k2bd50","As OK frackquakes spiked, Trump EPA pick fought the EPA",video,https://www.facebook.com/msnbc/videos/10154300341769067/,2017-01-25 20:15:00,2166,314,1281,752,8,234,26,151,995,0
273864989376427_1444519392310975,"Speaker Paul Ryan on President Trump's executive order to build a wall on the U.S.-Mexico border: ""We're going to pay for it and front the money.""

Watch Greta Van Susteren's full interview with Speaker Ryan. http://on.msnbc.com/2kuWcK0","Paul Ryan on U.S.-Mexico border wall: ""We're going to pay for ...",video,https://www.facebook.com/msnbc/videos/1444519392310975/,2017-01-25 17:16:14,5047,3722,2007,895,64,123,799,96,3070,0
273864989376427_1680621415291215,"Seven Greenpeace protesters climbed a crane near the White House to leave a sky-high message for President Trump after his executive orders on the environment.  

Read more: http://nbcnews.to/2j5T5Yw",Greenpeace protesters' message for Trump,video,https://www.facebook.com/msnbc/videos/1680621415291215/,2017-01-25 16:30:35,8007,479,1260,5964,1763,75,170,12,23,0
273864989376427_1444415678988013,"President Donald J. Trump speaks about his executive orders to ""improve safety and economic opportunity on both sides of the border"" while speaking at the Department of Homeland Security.",Trump: 'We're in the middle of a crisis on out southern border',video,https://www.facebook.com/msnbc/videos/1444415678988013/,2017-01-25 15:18:54,1330,751,124,359,62,25,191,31,662,0
273864989376427_1677709495582407,"Meet the mom-daughter team who helped mobilize hundreds of Wisconsin women to support the Women's March on Washington. 

See more of their story here: http://nbcnews.to/2j6EhUu",Mother-Daughter Team Organized Wisconsin Women to March in D.C.,video,https://www.facebook.com/msnbc/videos/1677709495582407/,2017-01-23 20:15:00,1628,248,110,1353,248,10,6,3,8,0
273864989376427_10154984195458762,"Joe Scarborough and Mika Brzezinski: Trump’s volatile weekend: It’s show time. The show has begun really badly

Watch more: http://on.msnbc.com/2kjc6Hk",,video,https://www.facebook.com/msnbc/videos/10154984195458762/,2017-01-23 13:15:05,801,266,115,571,19,10,112,9,80,0
273864989376427_1673074579379232,"Following President Trump's inauguration, President Obama says goodbye to Washington, D.C. Watch the moment again. 

Read more about the 45th president's inauguration: http://nbcnews.to/Inauguration2017",Obama says goodbye to Washington,video,https://www.facebook.com/msnbc/videos/1673074579379232/,2017-01-22 12:00:56,3261,426,623,1459,469,11,23,1291,8,0
273864989376427_1675407582479265,"Check out just how massive the crowds were at the D.C. Women's March and at sister marches across the country.

http://nbcnews.to/2kdwDIS",Get a Bird's Eye-View of Women's Marches Across U.S.,video,https://www.facebook.com/msnbc/videos/1675407582479265/,2017-01-22 09:07:00,6887,608,1186,5303,1353,177,30,4,20,0
